Wavelength (nm),Absorption Coefficient (cm-1)
453.7205081669691,0.0
453.74109533100415,0.0
453.76168436337235,0.0
453.7822752643282,0.0
453.802868034126,0.0
453.8234626730202,0.0
453.8440591812653,0.0
453.86465755911587,0.0
453.8852578068264,0.0
453.9058599246516,0.0
453.92646391284615,0.0
453.94706977166464,0.0
453.9676775013619,0.0
453.98828710219277,0.0
454.00889857441206,0.0
454.0295119182747,0.0
454.0501271340356,0.0
454.0707442219498,0.0
454.0913631822723,0.0
454.11198401525814,0.0
454.1326067211626,0.0
454.1532313002407,0.0
454.1738577527478,0.0
454.194486078939,0.0
454.2151162790698,0.0
454.2357483533954,0.0
454.25638230217135,0.0
454.277018125653,0.0
454.29765582409595,0.0
454.31829539775566,0.0
454.3389368468878,0.0
454.3595801717479,0.0
454.3802253725918,0.0
454.4008724496751,0.0
454.4215214032537,0.0
454.4421722335833,0.0
454.46282494091986,0.0
454.4834795255193,0.0
454.5041359876375,0.0
454.52479432753057,0.0
454.54545454545456,0.0
454.56611664166553,0.0
454.5867806164197,0.0
454.6074464699732,0.0
454.6281142025823,0.0
454.6487838145033,0.0
454.6694553059925,0.0
454.6901286773064,0.0
454.71080392870135,0.0
454.7314810604338,0.0
454.7521600727603,0.0
454.7728409659375,0.0
454.79352374022193,0.0
454.8142083958703,0.0
454.83489493313925,0.0
454.85558335228563,0.0
454.8762736535662,0.0
454.8969658372379,0.0
454.9176599035575,0.0
454.93835585278197,0.0
454.9590536851683,0.0
454.97975340097366,0.0
455.000455000455,0.0
455.0211584838695,0.0
455.0418638514743,0.0
455.06257110352675,0.0
455.08328024028395,0.0
455.1039912620034,0.0
455.1247041689423,0.0
455.14541896135813,0.0
455.1661356395084,0.0
455.1868542036506,0.0
455.2075746540422,0.0
455.228296990941,0.0
455.2490212146044,0.0
455.2697473252902,0.0
455.29047532325626,0.0
455.3112052087602,0.0
455.3319369820599,0.0
455.3526706434133,0.0
455.3734061930783,0.0
455.3941436313129,0.0
455.4148829583751,0.0
455.43562417452296,0.0
455.45636728001455,0.0
455.4771122751082,0.0
455.4978591600619,0.0
455.5186079351341,0.0
455.5393586005831,0.0
455.5601111566671,0.0
455.58086560364467,0.0
455.6016219417741,0.0
455.62238017131403,0.0
455.6431402925229,0.0
455.66390230565935,0.0
455.684666210982,0.0
455.70543200874954,0.0
455.72619969922073,0.0
455.7469692826543,0.0
455.76774075930905,0.0
455.7885141294439,0.0
455.80928939331784,0.0
455.8300665511897,0.0
455.8508456033186,0.0
455.87162654996354,0.0
455.89240939138364,0.0
455.91319412783804,0.0
455.933980759586,0.0
455.95476928688674,0.0
455.9755597099995,0.0
455.99635202918375,0.0
456.0171462446988,0.0
456.0379423568041,0.0
456.0587403657591,0.0
456.0795402718234,0.0
456.10034207525655,0.0
456.1211457763182,0.0
456.141951375268,0.0
456.16275887236566,0.0
456.183568267871,0.0
456.2043795620438,0.0
456.22519275514395,0.0
456.2460078474313,0.0
456.26682483916596,0.0
456.2876437306078,0.0
456.3084645220169,0.0
456.32928721365334,0.0
456.3501118057774,0.0
456.37093829864915,0.0
456.39176669252885,0.0
456.41259698767686,0.0
456.4334291843535,0.0
456.45426328281906,0.0
456.4750992833341,0.0
456.49593718615904,0.0
456.5167769915544,0.0
456.53761869978086,0.0
456.55846231109894,0.0
456.5793078257693,0.0
456.60015524405276,0.0
456.62100456621005,0.0
456.64185579250193,0.0
456.6627089231893,0.0
456.6835639585331,0.0
456.7044208987943,0.0
456.72527974423383,0.0
456.7461404951128,0.0
456.76700315169234,0.0
456.7878677142335,0.0
456.80873418299757,0.0
456.82960255824577,0.0
456.8504728402394,0.0
456.87134502923976,0.0
456.8922191255083,0.0
456.9130951293064,0.0
456.9339730408956,0.0
456.95485286053736,0.0
456.97573458849337,0.0
456.99661822502514,0.0
457.0175037703944,0.0
457.0383912248629,0.0
457.05928058869233,0.0
457.0801718621446,0.0
457.10106504548156,0.0
457.12196013896505,0.0
457.14285714285717,0.0
457.1637560574198,0.0
457.184656882915,0.0
457.20555961960497,0.0
457.2264642677518,0.0
457.2473708276177,0.0
457.268279299465,0.0
457.2891896835559,0.0
457.31010198015275,0.0
457.331016189518,0.0
457.351932311914,0.0
457.3728503476034,0.0
457.3937702968486,0.0
457.4146921599122,0.0
457.43561593705687,0.0
457.45654162854527,0.0
457.4774692346402,0.0
457.49839875560434,0.0
457.5193301917006,0.0
457.5402635431918,0.0
457.5611988103409,0.0
457.5821359934108,0.0
457.6030750926646,0.0
457.62401610836537,0.0
457.64495904077614,0.0
457.66590389016017,0.0
457.6868506567806,0.0
457.70779934090075,0.0
457.7287499427839,0.0
457.7497024626934,0.0
457.7706569008927,0.0
457.7916132576451,0.0
457.8125715332143,0.0
457.8335317278638,0.0
457.85449384185705,0.0
457.87545787545787,0.0
457.89642382892987,0.0
457.91739170253686,0.0
457.93836149654254,0.0
457.95933321121083,0.0
457.9803068468056,0.0
458.0012824035907,0.0
458.0222598818303,0.0
458.0432392817882,0.0
458.06422060372864,0.0
458.0852038479157,0.0
458.10618901461356,0.0
458.1271761040865,0.0
458.1481651165987,0.0
458.16915605241456,0.0
458.1901489117984,0.0
458.21114369501464,0.0
458.23214040232784,0.0
458.2531390340024,0.0
458.2741395903029,0.0
458.29514207149407,0.0
458.3161464778404,0.0
458.3371528096067,0.0
458.3581610670578,0.0
458.3791712504584,0.0
458.40018336007336,0.0
458.4211973961676,0.0
458.4422133590061,0.0
458.46323124885384,0.0
458.4842510659759,0.0
458.50527281063734,0.0
458.5262964831033,0.0
458.547322083639,0.0
458.56834961250973,0.0
458.58937906998074,0.0
458.61041045631737,0.0
458.631443771785,0.0
458.65247901664907,0.0
458.6735161911751,0.0
458.6945552956286,0.0
458.7155963302752,0.0
458.73663929538054,0.0
458.7576841912102,0.0
458.77873101803,0.0
458.7997797761057,0.0
458.8208304657031,0.0
458.8418830870882,0.0
458.86293764052675,0.0
458.88399412628485,0.0
458.9050525446285,0.0
458.9261128958238,0.0
458.94717518013675,0.0
458.96823939783366,0.0
458.9893055491807,0.0
459.01037363444414,0.0
459.0314436538903,0.0
459.05251560778555,0.0
459.07358949639627,0.0
459.09466531998896,0.0
459.1157430788302,0.0
459.1368227731864,0.0
459.1579044033243,0.0
459.1789879695105,0.0
459.20007347201175,0.0
459.2211609110948,0.0
459.2422502870264,0.0
459.2633416000735,0.0
459.2844348505029,0.0
459.30553003858165,0.0
459.32662716457673,0.0
459.34772622875516,0.0
459.3688272313841,0.0
459.3899301727306,0.0
459.411035053062,0.0
459.4321418726454,0.0
459.45325063174823,0.0
459.47436133063775,0.0
459.4954739695814,0.0
459.51658854884664,0.0
459.53770506870086,0.0
459.55882352941177,0.0
459.5799439312468,0.0
459.60106627447374,0.0
459.6221905593602,0.0
459.64331678617395,0.0
459.6644449551827,0.0
459.6855750666544,0.0
459.7067071208569,0.0
459.7278411180581,0.0
459.74897705852607,0.0
459.7701149425287,0.0
459.79125477033426,0.0
459.81239654221076,0.0
459.83354025842647,0.0
459.8546859192495,0.0
459.8758335249483,0.0
459.896983075791,0.0
459.9181345720462,0.0
459.93928801398215,0.0
459.96044340186745,0.0
459.9816007359706,0.0
460.0027600165601,0.0
460.0239212439047,0.0
460.045084418273,0.0
460.0662495399338,0.0
460.08741660915575,0.0
460.1085856262078,0.0
460.1297565913588,0.0
460.1509295048776,0.0
460.1721043670333,0.0
460.1932811780948,0.0
460.2144599383313,0.0
460.2356406480118,0.0
460.2568233074055,0.0
460.27800791678175,0.0
460.29919447640964,0.0
460.3203829865586,0.0
460.34157344749804,0.0
460.3627658594973,0.0
460.38396022282586,0.0
460.4051565377532,0.0
460.426354804549,0.0
460.44755502348283,0.0
460.4687571948243,0.0
460.48996131884326,0.0
460.51116739580937,0.0
460.5323754259924,0.0
460.5535854096624,0.0
460.57479734708915,0.0
460.5960112385427,0.0
460.61722708429295,0.0
460.63844488461007,0.0
460.6596646397641,0.0
460.68088635002533,0.0
460.7021100156639,0.0
460.72333563695,0.0
460.7445632141541,0.0
460.7657927475464,0.0
460.7870242373975,0.0
460.8082576839777,0.0
460.8294930875576,0.0
460.8507304484078,0.0
460.87196976679877,0.0
460.8932110430013,0.0
460.91445427728615,0.0
460.9356994699239,0.0
460.9569466211856,0.0
460.9781957313419,0.0
460.99944680066386,0.0
461.02069982942237,0.0
461.04195481788844,0.0
461.06321176633315,0.0
461.08447067502766,0.0
461.1057315442431,0.0
461.12699437425067,0.0
461.14825916532163,0.0
461.16952591772736,0.0
461.19079463173915,0.0
461.21206530762845,0.0
461.23333794566673,0.0
461.2546125461255,0.0
461.27588910927625,0.0
461.29716763539074,0.0
461.3184481247405,0.0
461.3397305775973,0.0
461.36101499423296,0.0
461.3823013749193,0.0
461.403589719928,0.0
461.4248800295312,0.0
461.44617230400075,0.0
461.4674665436087,0.0
461.4887627486271,0.0
461.51006091932805,0.0
461.5313610559838,0.0
461.55266315886644,0.0
461.5739672282483,0.0
461.5952732644018,0.0
461.61658126759914,0.0
461.63789123811284,0.0
461.6592031762153,0.0
461.6805170821791,0.0
461.70183295627686,0.0
461.72315079878103,0.0
461.7444706099644,0.0
461.76579239009976,0.0
461.7871161394597,0.0
461.80844185831717,0.0
461.829769546945,0.0
461.8510992056161,0.0
461.8724308346035,0.0
461.8937644341801,0.0
461.91510000461915,0.0
461.93643754619364,0.0
461.9577770591768,0.0
461.9791185438418,0.0
462.000462000462,0.0
462.0218074293107,0.0
462.0431548306612,0.0
462.064504204787,0.0
462.0858555519616,0.0
462.1072088724584,0.0
462.12856416655114,0.0
462.1499214345134,0.0
462.1712806766188,0.0
462.19264189314106,0.0
462.214005084354,0.0
462.23537025053156,0.0
462.25673739194747,0.0
462.27810650887574,0.0
462.2994776015903,0.0
462.32085067036525,0.0
462.34222571547457,0.0
462.36360273719254,0.0
462.38498173579325,0.0
462.4063627115509,0.0
462.42774566473986,0.0
462.4491305956345,0.0
462.4705175045091,0.0
462.49190639163817,0.0
462.51329725729613,0.0
462.53469010175763,0.0
462.55608492529717,0.0
462.57748172818947,0.0
462.59888051070914,0.0
462.620281273131,0.0
462.6416840157298,0.0
462.6630887387804,0.0
462.6844954425577,0.0
462.7059041273367,0.0
462.7273147933923,0.0
462.7487274409995,0.0
462.7701420704336,0.0
462.79155868196966,0.0
462.8129772758828,0.0
462.8343978524484,0.0
462.8558204119417,0.0
462.877244954638,0.0
462.8986714808128,0.0
462.9200999907416,0.0
462.9415304846998,0.0
462.962962962963,0.0
462.9843974258068,0.0
463.0058338735068,0.0
463.02727230633883,0.0
463.04871272457865,0.0
463.070155128502,0.0
463.0915995183847,0.0
463.1130458945029,0.0
463.13449425713225,0.0
463.15594460654904,0.0
463.1773969430292,0.0
463.19885126684886,0.0
463.22030757828423,0.0
463.2417658776115,0.0
463.263226165107,0.0
463.284688441047,0.0
463.3061527057079,0.0
463.3276189593662,0.0
463.3490872022982,0.0
463.3705574347806,0.0
463.3920296570899,0.0
463.41350386950273,0.0
463.43498007229584,0.0
463.45645826574594,0.0
463.4779384501298,0.0
463.4994206257242,0.0
463.52090479280616,0.0
463.5423909516525,0.0
463.56387910254034,0.0
463.5853692457466,0.0
463.60686138154847,0.0
463.628355510223,0.0
463.6498516320475,0.0
463.67134974729913,0.0
463.69284985625524,0.0
463.71435195919315,0.0
463.7358560563903,0.0
463.7573621481241,0.0
463.7788702346721,0.0
463.8003803163119,0.0
463.821892393321,0.0
463.84340646597707,0.0
463.86492253455793,0.0
463.88644059934126,0.0
463.90796066060494,0.0
463.9294827186268,0.0
463.9510067736847,0.0
463.9725328260567,0.0
463.9940608760208,0.0
464.01559092385503,0.0
464.0371229698376,0.0
464.0586570142466,0.0
464.0801930573603,0.0
464.101731099457,0.0
464.123271140815,0.0
464.1448131817127,0.0
464.16635722242853,0.0
464.18790326324097,0.0
464.20945130442857,0.0
464.2310013462699,0.0
464.2525533890436,0.0
464.27410743302846,0.0
464.2956634785031,0.0
464.3172215257464,0.0
464.33878157503716,0.0
464.3603436266543,0.0
464.38190768087674,0.0
464.4034737379836,0.0
464.42504179825374,0.0
464.44661186196646,0.0
464.4681839294008,0.0
464.4897580008361,0.0
464.51133407655146,0.0
464.5329121568263,0.0
464.55449224193995,0.0
464.5760743321719,0.0
464.59765842780155,0.0
464.6192445291084,0.0
464.64083263637207,0.0
464.66242274987223,0.0
464.6840148698885,0.0
464.70560899670056,0.0
464.72720513058835,0.0
464.74880327183155,0.0
464.7704034207102,0.0
464.7920055775041,0.0
464.81360974249327,0.0
464.8352159159578,0.0
464.85682409817775,0.0
464.8784342894333,0.0
464.9000464900046,0.0
464.921660700172,0.0
464.94327692021574,0.0
464.96489515041617,0.0
464.9865153910537,0.0
465.00813764240877,0.0
465.0297619047619,0.0
465.0513881783937,0.0
465.0730164635848,0.0
465.0946467606158,0.0
465.1162790697674,0.0
465.1379133913205,0.0
465.15954972555585,0.0
465.1811880727543,0.0
465.2028284331969,0.0
465.22447080716444,0.0
465.2461151949381,0.0
465.26776159679895,0.0
465.2894100130281,0.0
465.31106044390674,0.0
465.33271288971616,0.0
465.35436735073756,0.0
465.3760238272524,0.0
465.39768231954207,0.0
465.41934282788793,0.0
465.44100535257155,0.0
465.46266989387453,0.0
465.48433645207837,0.0
465.5060050274649,0.0
465.5276756203156,0.0
465.54934823091247,0.0
465.5710228595372,0.0
465.5926995064717,0.0
465.61437817199794,0.0
465.6360588563978,0.0
465.6577415599534,0.0
465.6794262829468,0.0
465.7011130256601,0.0
465.72280178837553,0.0
465.74449257137536,0.0
465.76618537494176,0.0
465.78788019935723,0.0
465.809577044904,0.0
465.83127591186474,0.0
465.85297680052173,0.0
465.8746797111577,0.0
465.89638464405516,0.0
465.9180915994968,0.0
465.93980057776537,0.0
465.9615115791436,0.0
465.98322460391427,0.0
466.0049396523603,0.0
466.0266567247647,0.0
466.0483758214103,0.0
466.07009694258016,0.0
466.0918200885574,0.0
466.11354525962525,0.0
466.13527245606673,0.0
466.1570016781652,0.0
466.1787329262039,0.0
466.2004662004662,0.0
466.2222015012355,0.0
466.24393882879525,0.0
466.2656781834289,0.0
466.2874195654201,0.0
466.30916297505246,0.0
466.3309084126096,0.0
466.35265587837523,0.0
466.37440537263313,0.0
466.39615689566716,0.0
466.4179104477612,0.0
466.43966602919915,0.0
466.46142364026497,0.0
466.4831832812427,0.0
466.5049449524165,0.0
466.52670865407043,0.0
466.54847438648875,0.0
466.5702421499557,0.0
466.5920119447555,0.0
466.6137837711726,0.0
466.63555762949136,0.0
466.65733351999626,0.0
466.6791114429718,0.0
466.7008913987026,0.0
466.72267338747315,0.0
466.74445740956827,0.0
466.76624346527257,0.0
466.78803155487094,0.0
466.8098216786481,0.0
466.83161383688906,0.0
466.8534080298786,0.0
466.8752042579019,0.0
466.8970025212438,0.0
466.91880282018957,0.0
466.9406051550243,0.0
466.9624095260331,0.0
466.98421593350145,0.0
467.0060243777145,0.0
467.0278348589576,0.0
467.04964737751624,0.0
467.07146193367583,0.0
467.09327852772196,0.0
467.1150971599402,0.0
467.13691783061614,0.0
467.1587405400355,0.0
467.180565288484,0.0
467.2023920762474,0.0
467.22422090361164,0.0
467.24605177086255,0.0
467.26788467828607,0.0
467.2897196261682,0.0
467.3115566147951,0.0
467.33339564445276,0.0
467.3552367154274,0.0
467.3770798280052,0.0
467.3989249824725,0.0
467.42077217911566,0.0
467.44262141822094,0.0
467.4644727000748,0.0
467.4863260249638,0.0
467.50818139317437,0.0
467.53003880499324,0.0
467.55189826070693,0.0
467.57375976060223,0.0
467.59562330496584,0.0
467.61748889408466,0.0
467.6393565282454,0.0
467.6612262077351,0.0
467.6830979328407,0.0
467.7049717038492,0.0
467.7268475210477,0.0
467.74872538472334,0.0
467.77060529516325,0.0
467.7924872526547,0.0
467.81437125748505,0.0
467.8362573099415,0.0
467.8581454103116,0.0
467.8800355588827,0.0
467.9019277559424,0.0
467.9238220017781,0.0
467.94571829667757,0.0
467.96761664092844,0.0
467.98951703481845,0.0
468.0114194786353,0.0
468.03332397266684,0.0
468.05523051720104,0.0
468.07713911252574,0.0
468.09904975892897,0.0
468.1209624566988,0.0
468.14287720612333,0.0
468.1647940074906,0.0
468.186712861089,0.0
468.20863376720666,0.0
468.23055672613197,0.0
468.2524817381532,0.0
468.2744088035589,0.0
468.29633792263746,0.0
468.3182690956774,0.0
468.3402023229674,0.0
468.36213760479603,0.0
468.384074941452,0.0
468.40601433322405,0.0
468.42795578040096,0.0
468.44989928327163,0.0
468.471844842125,0.0
468.4937924572499,0.0
468.5157421289355,0.0
468.53769385747086,0.0
468.55964764314496,0.0
468.5816034862471,0.0
468.6035613870665,0.0
468.6255213458925,0.0
468.6474833630143,0.0
468.6694474387215,0.0
468.69141357330335,0.0
468.71338176704944,0.0
468.73535202024937,0.0
468.7573243331927,0.0
468.77929870616913,0.0
468.8012751394684,0.0
468.8232536333802,0.0
468.84523418819447,0.0
468.86721680420106,0.0
468.8892014816899,0.0
468.911188220951,0.0
468.9331770222743,0.0
468.9551678859501,0.0
468.97716081226844,0.0
468.9991558015196,0.0
469.0211528539937,0.0
469.04315196998124,0.0
469.0651531497725,0.0
469.08715639365795,0.0
469.10916170192803,0.0
469.13116907487336,0.0
469.15317851278445,0.0
469.17519001595196,0.0
469.1972035846666,0.0
469.2192192192192,0.0
469.24123691990053,0.0
469.2632566870014,0.0
469.2852785208128,0.0
469.3073024216257,0.0
469.3293283897311,0.0
469.3513564254201,0.0
469.3733865289838,0.0
469.3954187007135,0.0
469.4174529409003,0.0
469.4394892498357,0.0
469.4615276278109,0.0
469.4835680751174,0.0
469.5056105920466,0.0
469.52765517889003,0.0
469.54970183593935,0.0
469.5717505634861,0.0
469.59380136182205,0.0
469.61585423123887,0.0
469.63790917202834,0.0
469.6599661844824,0.0
469.68202526889297,0.0
469.7040864255519,0.0
469.7261496547513,0.0
469.74821495678316,0.0
469.77028233193965,0.0
469.792351780513,0.0
469.8144233027954,0.0
469.8364968990791,0.0
469.85857256965653,0.0
469.88065031482006,0.0
469.9027301348621,0.0
469.9248120300752,0.0
469.9468960007519,0.0
469.9689820471849,0.0
469.9910701696668,0.0
470.01316036849033,0.0
470.0352526439483,0.0
470.05734699633354,0.0
470.07944342593896,0.0
470.10154193305755,0.0
470.1236425179822,0.0
470.14574518100613,0.0
470.1678499224223,0.0
470.189956742524,0.0
470.21206564160434,0.0
470.2341766199567,0.0
470.25628967787446,0.0
470.27840481565084,0.0
470.30052203357945,0.0
470.3226413319537,0.0
470.34476271106723,0.0
470.36688617121354,0.0
470.3890117126864,0.0
470.41113933577947,0.0
470.43326904078657,0.0
470.45540082800153,0.0
470.47753469771817,0.0
470.49967065023054,0.0
470.5218086858326,0.0
470.54394880481834,0.0
470.566091007482,0.0
470.5882352941176,0.0
470.61038166501953,0.0
470.63253012048193,0.0
470.65468066079916,0.0
470.67683328626566,0.0
470.69898799717583,0.0
470.7211447938241,0.0
470.7433036765052,0.0
470.7654646455136,0.0
470.787627701144,0.0
470.8097928436911,0.0
470.8319600734498,0.0
470.8541293907148,0.0
470.87630079578094,0.0
470.8984742889433,0.0
470.92064987049685,0.0
470.9428275407366,0.0
470.9650072999576,0.0
470.9871891484552,0.0
471.0093730865244,0.0
471.03155911446066,0.0
471.05374723255926,0.0
471.0759374411155,0.0
471.09812974042495,0.0
471.120324130783,0.0
471.14252061248527,0.0
471.1647191858274,0.0
471.18691985110496,0.0
471.2091226086137,0.0
471.23132745864945,0.0
471.25353440150803,0.0
471.2757434374853,0.0
471.2979545668772,0.0
471.32016778997973,0.0
471.342383107089,0.0
471.36460051850105,0.0
471.38682002451213,0.0
471.40904162541835,0.0
471.43126532151615,0.0
471.4534911131017,0.0
471.4757190004715,0.0
471.4979489839219,0.0
471.52018106374953,0.0
471.5424152402509,0.0
471.56465151372254,0.0
471.5868898844612,0.0
471.60913035276366,0.0
471.63137291892656,0.0
471.65361758324684,0.0
471.6758643460214,0.0
471.6981132075472,0.0
471.72036416812114,0.0
471.7426172280404,0.0
471.764872387602,0.0
471.7871296471032,0.0
471.80938900684123,0.0
471.8316504671133,0.0
471.8539140282169,0.0
471.87617969044925,0.0
471.8984474541079,0.0
471.92071731949034,0.0
471.94298928689415,0.0
471.96526335661696,0.0
471.98753952895646,0.0
472.00981780421034,0.0
472.0320981826764,0.0
472.05438066465257,0.0
472.0766652504367,0.0
472.0989519403267,0.0
472.12124073462064,0.0
472.14353163361665,0.0
472.16582463761273,0.0
472.18811974690715,0.0
472.21041696179816,0.0
472.2327162825841,0.0
472.25501770956316,0.0
472.2773212430339,0.0
472.29962688329476,0.0
472.32193463064425,0.0
472.34424448538095,0.0
472.3665564478035,0.0
472.3888705182106,0.0
472.411186696901,0.0
472.43350498417345,0.0
472.4558253803269,0.0
472.4781478856603,0.0
472.5004725004725,0.0
472.5227992250626,0.0
472.5451280597297,0.0
472.56745900477296,0.0
472.5897920604915,0.0
472.61212722718466,0.0
472.6344645051517,0.0
472.6568038946921,0.0
472.6791453961051,0.0
472.70148900969036,0.0
472.7238347357474,0.0
472.7461825745757,0.0
472.76853252647504,0.0
472.79088459174505,0.0
472.8132387706856,0.0
472.8355950635964,0.0
472.8579534707774,0.0
472.8803139925285,0.0
472.9026766291497,0.0
472.92504138094114,0.0
472.9474082482028,0.0
472.9697772312349,0.0
472.9921483303377,0.0
473.0145215458115,0.0
473.0368968779565,0.0
473.0592743270732,0.0
473.08165389346203,0.0
473.1040355774235,0.0
473.12641937925815,0.0
473.1488052992666,0.0
473.17119333774957,0.0
473.19358349500783,0.0
473.215975771342,0.0
473.2383701670531,0.0
473.260766682442,0.0
473.2831653178096,0.0
473.30556607345704,0.0
473.3279689496852,0.0
473.3503739467954,0.0
473.37278106508876,0.0
473.3951903048665,0.0
473.41760166642996,0.0
473.4400151500805,0.0
473.4624307561195,0.0
473.4848484848485,0.0
473.507268336569,0.0
473.52969031158256,0.0
473.5521144101908,0.0
473.5745406326956,0.0
473.5969689793985,0.0
473.6193994506015,0.0
473.64183204660634,0.0
473.66426676771505,0.0
473.68670361422954,0.0
473.70914258645195,0.0
473.73158368468427,0.0
473.75402690922874,0.0
473.77647226038755,0.0
473.798919738463,0.0
473.8213693437574,0.0
473.84382107657314,0.0
473.8662749372127,0.0
473.88873092597856,0.0
473.9111890431733,0.0
473.93364928909955,0.0
473.9561116640599,0.0
473.97857616835716,0.0
474.00104280229414,0.0
474.0235115661737,0.0
474.04598246029866,0.0
474.06845548497205,0.0
474.0909306404968,0.0
474.1134079271762,0.0
474.13588734531317,0.0
474.158368895211,0.0
474.1808525771729,0.0
474.20333839150226,0.0
474.2258263385024,0.0
474.2483164184767,0.0
474.2708086317287,0.0
474.29330297856194,0.0
474.31579945928,0.0
474.3382980741865,0.0
474.36079882358524,0.0
474.3833017077799,0.0
474.4058067270743,0.0
474.42831388177245,0.0
474.4508231721782,0.0
474.47333459859556,0.0
474.4958481613286,0.0
474.5183638606814,0.0
474.5408816969582,0.0
474.5634016704632,0.0
474.58592378150064,0.0
474.6084480303749,0.0
474.63097441739046,0.0
474.65350294285173,0.0
474.6760336070632,0.0
474.6985664103294,0.0
474.72110135295515,0.0
474.743638435245,0.0
474.7661776575037,0.0
474.78871902003607,0.0
474.81126252314704,0.0
474.8338081671415,0.0
474.8563559523244,0.0
474.87890587900085,0.0
474.9014579474759,0.0
474.9240121580547,0.0
474.9465685110425,0.0
474.96912700674454,0.0
474.9916876454662,0.0
475.0142504275128,0.0
475.03681535318987,0.0
475.05938242280286,0.0
475.0819516366573,0.0
475.1045229950589,0.0
475.1270964983133,0.0
475.14967214672623,0.0
475.1722499406035,0.0
475.1948298802509,0.0
475.2174119659744,0.0
475.23999619808,0.0
475.26258257687374,0.0
475.2851711026616,0.0
475.3077617757498,0.0
475.3303545964445,0.0
475.35294956505203,0.0
475.3755466818787,0.0
475.39814594723083,0.0
475.42074736141484,0.0
475.44335092473733,0.0
475.46595663750475,0.0
475.48856450002376,0.0
475.51117451260103,0.0
475.5337866755433,0.0
475.55640098915734,0.0
475.57901745374994,0.0
475.60163606962806,0.0
475.6242568370987,0.0
475.6468797564688,0.0
475.6695048280455,0.0
475.69213205213583,0.0
475.71476142904714,0.0
475.7373929590866,0.0
475.7600266425615,0.0
475.7826624797792,0.0
475.80530047104725,0.0
475.827940616673,0.0
475.8505829169641,0.0
475.87322737222803,0.0
475.89587398277257,0.0
475.9185227489054,0.0
475.9411736709343,0.0
475.9638267491671,0.0
475.98648198391163,0.0
476.009139375476,0.0
476.03179892416813,0.0
476.0544606302961,0.0
476.07712449416806,0.0
476.0997905160922,0.0
476.1224586963767,0.0
476.14512903532994,0.0
476.16780153326033,0.0
476.1904761904762,0.0
476.21315300728605,0.0
476.2358319839985,0.0
476.25851312092203,0.0
476.2811964183654,0.0
476.3038818766373,0.0
476.3265694960465,0.0
476.3492592769018,0.0
476.3719512195122,0.0
476.39464532418657,0.0
476.41734159123394,0.0
476.44004002096335,0.0
476.462740613684,0.0
476.4854433697051,0.0
476.50814828933574,0.0
476.5308553728854,0.0
476.55356462066334,0.0
476.5762760329791,0.0
476.59898961014204,0.0
476.62170535246173,0.0
476.64442326024783,0.0
476.66714333381,0.0
476.6898655734579,0.0
476.71258997950133,0.0
476.7353165522502,0.0
476.7580452920143,0.0
476.7807761991036,0.0
476.80350927382824,0.0
476.8262445164982,0.0
476.8489819274236,0.0
476.87172150691464,0.0
476.8944632552816,0.0
476.9172071728348,0.0
476.9399532598846,0.0
476.9627015167414,0.0
476.9854519437157,0.0
477.0082045411181,0.0
477.0309593092592,0.0
477.0537162484496,0.0
477.076475359,0.0
477.09923664122135,0.0
477.1220000954244,0.0
477.14476572192,0.0
477.1675335210192,0.0
477.190303493033,0.0
477.21307563827247,0.0
477.2358499570488,0.0
477.2586264496731,0.0
477.28140511645665,0.0
477.30418595771084,0.0
477.326968973747,0.0
477.34975416487663,0.0
477.3725415314111,0.0
477.3953310736621,0.0
477.4181227919412,0.0
477.44091668656006,0.0
477.4637127578304,0.0
477.48651100606406,0.0
477.50931143157294,0.0
477.53211403466884,0.0
477.5549188156638,0.0
477.57772577486986,0.0
477.60053491259913,0.0
477.6233462291637,0.0
477.6461597248758,0.0
477.66897540004777,0.0
477.69179325499186,0.0
477.71461329002057,0.0
477.73743550544623,0.0
477.7602599015814,0.0
477.78308647873865,0.0
477.80591523723064,0.0
477.82874617737,0.0
477.85157929946956,0.0
477.8744146038421,0.0
477.89725209080046,0.0
477.9200917606576,0.0
477.9429336137265,0.0
477.96577765032026,0.0
477.9886238707519,0.0
478.0114722753346,0.0
478.03432286438164,0.0
478.05717563820633,0.0
478.08003059712195,0.0
478.102887741442,0.0
478.1257470714798,0.0
478.148608587549,0.0
478.17147228996316,0.0
478.194338179036,0.0
478.21720625508107,0.0
478.24007651841225,0.0
478.26294896934337,0.0
478.28582360818825,0.0
478.3087004352609,0.0
478.3315794508753,0.0
478.35446065534563,0.0
478.37734404898583,0.0
478.4002296321102,0.0
478.423117405033,0.0
478.44600736806854,0.0
478.4688995215311,0.0
478.4917938657352,0.0
478.51469040099533,0.0
478.53758912762595,0.0
478.56049004594183,0.0
478.5833931562575,0.0
478.6062984588877,0.0
478.6292059541473,0.0
478.65211564235113,0.0
478.6750275238141,0.0
478.6979415988511,0.0
478.7208578677773,0.0
478.7437763309077,0.0
478.7666969885575,0.0
478.7896198410418,0.0
478.8125448886761,0.0
478.83547213177553,0.0
478.85840157065553,0.0
478.8813332056316,0.0
478.9042670370193,0.0
478.9272030651341,0.0
478.9501412902917,0.0
478.97308171280775,0.0
478.99602433299805,0.0
479.0189691511784,0.0
479.0419161676647,0.0
479.06486538277284,0.0
479.08781679681886,0.0
479.11077041011885,0.0
479.13372622298886,0.0
